CHR	END	MAPPABLE	COUNT	s_5_1_sequence.WB20	Raw
chrX	56845281	1	1	6	219
chrX	57390478	1	1	6	292
chrX	57938405	1	1	6	214
chrX	58600000	1	1.176456	6	167.452087
chrX	62400000	1	1.18289	6	218.109879
chrX	63035286	1	1	6	219
chrX	63593929	1	1	6	211
chrX	64141945	1	1	6	243
chrX	64689268	1	1	6	244
chrX	65217105	1	1	6	258
chrX	65750844	1	1	6	200
chrX	66295498	1	1	6	222
chrX	66828358	1	1	6	232
chrX	67363067	1	1	6	261
chrX	67896620	1	1	6	216
chrX	68408809	1	1	6	259
chrX	68940653	1	1	6	216
chrX	69473718	1	1	6	212
chrX	70018202	1	1	6	184
chrX	70539090	1	1	6	179
chrX	70900000	1	0.67625	6	184.842896
chrX	71543573	1	1	6	239
chrX	72000000	1	0.801494	6	253.277008
chrX	72775579	1	1	6	232
chrX	73307428	1	1	6	248
chrX	73826183	1	1	6	238
chrX	74373675	1	1	6	222
chrX	74939416	1	1	6	250
chrX	75495227	1	1	4	101
chrX	76050337	1	1	4	87
chrX	76608994	1	1	4	116
chrX	77178185	1	1	4	172
chrX	77715441	1	1	4	194
chrX	78236353	1	1	4	152
chrX	78757670	1	1	2	82
chrX	79289354	1	1	2	63
chrX	79825857	1	1	2	79
chrX	80363507	1	1	2	83
chrX	80881645	1	1	2	62
chrX	81414986	1	1	2	81
chrX	81931337	1	1	2	73
chrX	82456339	1	1	2	64
chrX	82986470	1	1	2	88
chrX	83505141	1	1	2	95
chrX	84021949	1	1	2	89
chrX	84551153	1	1	2	79
chrX	85085439	1	1	2	76
chrX	85603869	1	1	2	55
chrX	86125930	1	1	2	74
chrX	86649867	1	1	2	93
chrX	87177574	1	1	2	69
chrX	87696287	1	1	2	49
chrX	88209610	1	1	2	87
chrX	88500000	1	0.52488	2	59.061119
chrX	90400000	1	0.62625	2	71.856285
chrX	92761815	1	1	2	74
chrX	93279033	1	1	2	74
chrX	93786058	1	1	2	79
chrX	94303938	1	1	2	71
chrX	94819176	1	1	2	83
chrX	95341995	1	1	2	62
chrX	95873383	1	1	2	47
chrX	96384669	1	1	2	60
chrX	96903544	1	1	2	64
chrX	97413971	1	1	2	77
chrX	97942191	1	1	2	125
chrX	98456652	1	1	2	91
chrX	98974922	1	1	2	70
chrX	99501082	1	1	2	88
chrX	100021203	1	1	2	71
chrX	100533268	1	1	2	93
chrX	101083390	1	1	2	91
chrX	101500000	1	0.681548	2	63.091667
chrX	102272012	1	1	2	74
chrX	102799922	1	1	4	215
chrX	103371266	1	1	4	170
chrX	103895712	1	1	4	148
chrX	104436339	1	1	4	104
chrX	104948370	1	1	4	77
chrX	105474431	1	1	2	60
chrX	106022824	1	1	2	63
chrX	106543758	1	1	2	88
chrX	107059918	1	1	2	96
chrX	107581466	1	1	2	73
chrX	108096291	1	1	2	64
chrX	108633112	1	1	2	69
chrX	109165415	1	1	2	64
chrX	109678761	1	1	2	101
chrX	110206595	1	1	2	71
chrX	110712644	1	1	2	70
chrX	111245159	1	1	2	83
chrX	111774918	1	1	2	88
chrX	112300844	1	1	2	69
chrX	112826254	1	1	2	77
chrX	113340621	1	1	2	60
chrX	113912934	1	1	2	45
chrX	114442706	1	1	2	59
chrX	114956093	1	1	2	63
chrX	115530476	1	1	2	75
chrX	116110166	1	1	2	58
chrX	116630461	1	1	2	75
chrX	117178437	1	1	2	72
chrX	117698564	1	1	2	66
chrX	118208072	1	1	2	132
chrX	118728904	1	1	2	72
chrX	119335642	1	1	2	55
chrX	120000000	1	1.286826	2	80.819008
chrX	120638798	1	1	2	101
chrX	121161359	1	1	2	51
chrX	121693323	1	1	2	76
chrX	122207993	1	1	2	87
chrX	122717320	1	1	2	87
chrX	123230562	1	1	2	57
chrX	123749445	1	1	2	85
chrX	124261928	1	1	2	74
chrX	124779184	1	1	2	58
chrX	125304101	1	1	2	61
chrX	125835506	1	1	2	69
chrX	126363202	1	1	2	64
chrX	126890877	1	1	2	78
chrX	127408158	1	1	2	66
chrX	127929170	1	1	2	80
chrX	128454917	1	1	2	76
chrX	128978288	1	1	2	71
chrX	129489615	1	1	2	83
chrX	130014064	1	1	2	123
chrX	130549400	1	1	2	73
chrX	131090737	1	1	2	97
chrX	131622587	1	1	2	88
chrX	132132799	1	1	2	90
chrX	132649529	1	1	2	76
chrX	133158236	1	1	2	66
chrX	133680173	1	1	2	62
chrX	134188288	1	1	2	81
chrX	134790684	1	1	2	96
chrX	135418004	1	1	2	73
chrX	135925934	1	1	2	84
chrX	136447462	1	1	2	67
chrX	136961159	1	1	2	108
chrX	137489008	1	1	2	93
chrX	138005942	1	1	2	82
chrX	138526278	1	1	2	67
chrX	139041638	1	1	2	89
chrX	139576309	1	1	2	86
chrX	140100000	1	0.989596	2	60.630802
chrX	140600000	1	0.65329	2	67.35141
chrX	141235166	1	1	2	73
chrX	141768158	1	1	2	82
chrX	142283934	1	1	2	69
chrX	142797239	1	1	2	92
chrX	143200000	1	0.717024	2	96.231087
chrX	143860455	1	1	2	74
chrX	144369571	1	1	2	76
chrX	144880729	1	1	2	70
chrX	145391944	1	1	2	66
chrX	145924991	1	1	2	81
chrX	146451382	1	1	2	83
chrX	146965371	1	1	2	86
chrX	147500398	1	1	2	84
chrX	148006746	1	1	2	76
chrX	148536595	1	1	2	83
chrX	149000000	1	0.547626	2	89.477119
chrX	149636859	1	1	2	89
chrX	150141742	1	1	2	90
chrX	150661538	1	1	2	85
chrX	151182513	1	1	2	94
chrX	151712274	1	1	2	67
chrX	152200000	1	0.747552	2	96.314369
chrX	152995293	1	1	2	75
chrX	153400000	1	0.797312	2	82.77813
chrX	154138349	1	1	2	86
chrX	154782148	1	1	2	97
chrX	155200000	1	0.773028	2	27.165897
chrY	3000000	1	0.575878	0	5.209436
chrY	7144156	1	1	0	2
chrY	7723808	1	1	0	2
chrY	8242685	1	1	0	0
chrY	8900000	1	1.28949	0	0
chrY	10100000	1	0.621184	0	125.566658
chrY	13700000	1	0.711546	0	122.268974
chrY	14363847	1	1	0	59
chrY	14894025	1	1	0	1
chrY	15424664	1	1	0	0
chrY	16100000	1	1.237584	0	2.424078
chrY	16719323	1	1	0	0
chrY	17241388	1	1	0	1
chrY	17762705	1	1	0	1
chrY	18300000	1	0.935432	0	1.069025
chrY	19057779	1	1	0	0
chrY	19600000	1	0.971572	0	3.08778
chrY	21553582	1	1	0	0
chrY	22300000	1	1.344104	0	0.74399
chrY	23041423	1	1	0	2
chrY	24000000	1	1.49104	0	0
